"num_critic_for_reviews","duration","director_facebook_likes","gross","num_voted_users","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","imdb_score","movie_facebook_likes","length_of_title","years","average_actor_likes","genres_new"
177,107,43,126088877,33354,2,110,"English","USA","PG-13",6.6,10000,20,2,4496,"Action"
65,124,0,91030827,46482,2,252,"English","USA","PG-13",6.7,0,7,20,3173,"Comedy"
145,96,51,150315155,54010,2,130,"English","USA","PG-13",6.1,13000,12,3,3441,"Comedy"
321,125,252,127997349,101178,1,779,"English","USA","PG",6,90000,14,4,20333,"Adventure"
230,129,0,88504640,273108,2,646,"English","USA","R",7.6,0,10,12,6230,"Crime"
143,90,241,81517441,111368,1,394,"English","USA","R",7.1,0,7,19,637,"Action"
55,109,155,81022333,34471,0,147,"English","USA","PG-13",5,0,5,23,369,"Action"
257,124,488,75621915,111003,3,199,"English","USA","PG",7.1,22000,15,7,11000,"Comedy"
279,121,295,79948113,186879,0,791,"English","USA","PG-13",6.2,0,7,9,4359,"Drama"
143,95,9,88658172,58412,2,242,"English","USA","PG-13",5.6,2000,17,12,12000,"Comedy"
196,128,62,75888270,71153,0,560,"English","USA","PG-13",5.4,0,12,13,2621,"Horror"
310,118,43,84244877,375456,7,292,"English","USA","PG-13",7.4,44000,20,7,18333,"Comedy"
116,80,12,75367693,58961,0,232,"English","USA","PG",5,795,8,14,4439,"Animation"
105,99,148,73701902,27548,1,209,"English","USA","PG",5.2,0,25,14,1168,"Comedy"
419,133,152,75605492,283563,1,312,"English","USA","PG-13",7.6,27000,9,7,17000,"Biography"
64,127,249,67823573,91176,3,130,"English","USA","R",6.6,0,8,23,9936,"Action"
359,106,174,91439400,200647,0,384,"English","UK","PG-13",7,24000,8,4,5108,"Action"
166,98,99,67128202,43328,3,110,"English","USA","PG",5.7,0,22,9,4323,"Action"
525,132,160,70496802,791783,1,2042,"English","USA","R",8.2,48000,14,13,7141,"Action"
165,114,71,60470220,81444,2,192,"English","USA","PG-13",6.2,955,16,15,113,"Action"
87,78,5,58336565,12845,0,118,"English","USA","G",6.6,624,14,12,3667,"Adventure"
117,101,23,66002004,36431,1,168,"English","USA","G",4.7,1000,19,13,617,"Adventure"
113,113,39,54997476,40362,0,248,"English","USA","R",6.3,970,16,17,796,"Crime"
349,98,75,55682070,159868,2,304,"English","Germany","R",6.1,45000,30,5,3662,"Action"
152,124,213,52752475,63067,0,533,"English","USA","R",6.7,0,10,16,601,"Drama"
288,109,154,55092830,195043,1,329,"English","USA","PG-13",6.1,27000,16,7,5164,"Action"
358,128,79,50815288,109188,0,625,"English","USA","R",7,0,7,13,4772,"Drama"
204,144,0,52822418,47764,0,219,"English","USA","R",7.4,44000,8,2,725,"Action"
156,95,34,50150619,45580,1,102,"English","USA","PG",7.3,18000,16,4,6225,"Adventure"
171,105,12,48745150,50170,1,306,"English","USA","PG-13",5.8,773,8,12,32978,"Crime"
76,121,16000,50007168,39529,0,142,"English","USA","R",6.7,1000,14,21,5942,"Action"
97,125,0,48154732,60326,1,142,"English","USA","R",5.8,2000,9,21,4319,"Action"
157,129,21000,48265581,261069,1,506,"English","USA","R",7.8,25000,8,21,357,"Drama"
267,132,50,46982632,172792,0,1740,"English","Canada","R",6.6,0,11,12,618,"Adventure"
118,118,41,44737059,48322,1,261,"English","USA","PG-13",6.5,0,16,18,7528,"Comedy"
291,113,22,56724080,172112,7,181,"English","USA","R",6.7,39000,16,6,1667,"Comedy"
68,140,473,44484065,107227,2,279,"English","Germany","R",7.3,3000,14,20,6372,"Action"
228,89,77,47553512,54101,0,210,"English","USA","PG-13",5.8,15000,14,4,316,"Action"
36,104,644,42610000,60293,1,114,"English","USA","R",5.5,669,21,24,300,"Action"
105,106,287,41482207,68428,0,148,"English","USA","PG-13",6.3,0,25,28,5863,"Comedy"
276,141,71,47105085,136973,1,275,"English","USA","R",7.4,47000,9,4,9000,"Crime"
93,124,75,41256277,46451,2,156,"English","USA","R",5.9,0,14,21,275,"Action"
191,98,38,50740078,151580,1,672,"English","Germany","R",6.2,0,25,14,5208,"Action"
143,108,17,40203020,74315,1,259,"English","UK","R",5.9,0,33,14,5062,"Comedy"
124,114,73,40905277,45895,3,157,"English","USA","R",6.5,1000,11,15,6403,"Crime"
47,101,0,38590500,17997,1,140,"English","USA","R",4.4,812,16,24,552,"Action"
66,93,0,39177541,20310,1,177,"English","USA","PG",3.5,0,43,13,4480,"Action"
118,119,0,39778599,176169,0,548,"English","USA","R",6.6,0,9,18,9818,"Adventure"
93,119,0,37486138,30890,1,106,"English","USA","PG-13",6,718,13,14,523,"Comedy"
235,99,160,38105077,58349,0,194,"English","USA","R",6.4,0,14,9,174,"Action"
113,137,0,35168395,26034,0,226,"English","USA","PG-13",6.5,0,20,19,8392,"Drama"
51,117,31,32800000,34896,1,118,"English","USA","R",4.3,877,10,22,894,"Comedy"
98,87,9,33643461,11257,0,65,"English","USA","PG",4.2,0,9,8,6000,"Comedy"
315,129,16000,32741596,80140,0,323,"English","USA","PG-13",6.5,16000,9,8,4670,"Drama"
136,115,58,31874869,43574,0,302,"English","USA","R",6.1,0,17,16,11285,"Crime"
61,132,503,30306268,62981,0,84,"English","France","R",6.3,0,9,23,19427,"Action"
209,131,73,27667947,86374,0,392,"English","UK","R",6.2,3000,15,11,409,"Crime"
99,95,0,27067160,18404,1,150,"English","USA","R",5.9,0,15,19,4627,"Comedy"
298,125,487,26616999,92461,3,347,"English","USA","PG-13",5.9,43000,8,5,320,"Action"
131,98,323,26536120,49926,0,286,"English","Germany","R",6.5,0,5,15,692,"Action"
146,110,16000,26199517,34356,1,260,"English","USA","R",6.4,705,10,16,5860,"Action"
245,118,670,25450527,80196,0,190,"English","USA","R",6.5,0,17,9,2248,"Action"
104,101,0,25407250,54021,0,227,"English","USA","R",5.7,0,16,22,4554,"Action"
162,90,663,23159305,128455,1,514,"English","USA","PG",8,0,14,19,5051,"Action"
259,119,0,24006726,139535,8,632,"English","USA","R",7.3,0,34,14,4880,"Adventure"
79,139,378,20389967,3077,1,47,"English","USA","R",6.7,10000,19,2,3952,"Action"
141,130,317,19593740,88270,0,420,"English","USA","R",7.5,0,22,15,10752,"Crime"
59,100,65,19118247,19829,5,94,"English","USA","PG-13",5.4,779,16,13,884,"Action"
236,114,174,26442251,76010,2,205,"English","USA","R",6.6,15000,13,3,5214,"Action"
356,96,0,17114882,189249,1,398,"English","USA","R",7.7,0,16,11,5503,"Crime"
120,110,134,18472363,63599,3,208,"English","USA","PG-13",5.8,0,13,13,8265,"Action"
111,158,0,14131298,55889,0,390,"English","France","R",6.4,0,39,19,35,"Adventure"
208,102,234,21557240,85237,3,274,"English","USA","R",5.6,18000,13,7,14000,"Adventure"
174,84,260,21283440,46239,0,137,"English","USA","PG-13",6,0,11,7,2462,"Drama"
59,115,333,10556196,16562,2,73,"English","USA","PG-13",6.2,697,8,21,667,"Crime"
22,99,32,16671505,33186,1,78,"English","USA","PG",5.9,0,14,24,699,"Adventure"
34,135,596,10400000,12037,1,90,"English","USA","R",5.1,943,18,23,5000,"Drama"
214,108,218,9528092,38513,2,127,"English","USA","PG-13",6.8,9000,9,8,3135,"Biography"
186,127,12000,10137232,58015,0,374,"English","France","R",6,0,6,13,940,"Action"
50,107,607,9795017,9227,0,70,"English","USA","R",5.1,422,4,23,1194,"Crime"
180,95,83,20488579,113483,1,245,"English","USA","R",5.8,0,5,9,9000,"Action"
231,124,98,19445217,67796,7,258,"English","USA","PG-13",6.2,14000,19,5,815,"Drama"
105,109,0,8355815,34730,2,341,"English","UK","R",6.4,0,16,16,16873,"Comedy"
226,102,0,28837115,34964,4,150,"English","USA","PG-13",4.8,28000,11,2,7667,"Comedy"
75,88,5,6471394,15880,5,93,"English","USA","PG-13",4.9,288,14,14,3908,"Comedy"
82,87,0,6291602,8070,0,91,"English","USA","R",5.6,255,25,18,1064,"Comedy"
296,104,71,10706786,81800,1,211,"English","USA","R",5.5,15000,11,7,4994,"Action"
103,96,43,8742261,19824,2,179,"English","Canada","PG-13",3.7,0,37,9,420,"Action"
98,85,70,43905746,77684,1,294,"English","USA","PG-13",5.9,0,7,17,10616,"Action"
48,104,212,21413502,14429,5,113,"English","USA","R",6.3,2000,31,28,606,"Action"
195,135,628,7994115,90932,2,209,"English","UK","R",7.4,21000,12,9,7904,"Comedy"
223,190,0,124107476,170684,0,867,"English","USA","R",7.6,0,7,18,404,"Crime"
149,127,14000,197171806,515306,5,477,"English","USA","PG-13",8.3,0,34,29,4095,"Action"
324,129,456,12802907,70886,1,226,"English","UK","R",6.6,36000,13,6,678,"Drama"
371,120,662,31569268,172965,0,627,"English","USA","R",6.9,67000,7,3,7501,"Action"
75,118,176,66488090,120202,2,397,"English","USA","R",6.7,0,18,19,9769,"Crime"
233,112,21000,95308367,206104,0,850,"English","USA","R",6.8,0,10,16,5854,"Crime"
150,114,737,60652036,137854,1,560,"English","USA","R",7.1,3000,11,19,961,"Action"
172,137,79,1206135,40568,3,185,"English","Czech Republic","R",6.4,18000,8,3,9149,"Crime"
103,112,109,56607223,93367,8,497,"English","Canada","PG-13",6.4,0,8,17,556,"Adventure"
140,120,34,50173190,148490,1,537,"English","USA","PG-13",7.4,0,5,17,10333,"Drama"
125,123,446,47095453,64595,1,316,"English","USA","PG-13",6.4,0,14,17,7274,"Comedy"
125,93,11000,37879996,81888,2,254,"English","USA","PG-13",6,0,9,18,1353,"Comedy"
36,123,0,25900000,12771,1,84,"English","USA","R",6.5,828,15,34,5962,"Crime"
295,122,446,53574088,237872,1,560,"English","USA","R",7.8,0,12,11,10533,"Adventure"
222,115,118,89253340,133436,0,323,"English","France","PG-13",6,38000,7,4,5092,"Action"
158,123,0,37339525,71708,1,307,"English","USA","R",7,0,12,20,1256,"Crime"
72,96,0,60154431,122347,1,345,"English","USA","PG-13",6,0,13,22,1101,"Comedy"
34,110,375,528972,5639,0,55,"Hindi","India","Unrated",7.8,522,5,20,91,"Drama"
72,105,631,103738726,47819,1,164,"English","USA","PG",6.1,2000,10,28,545,"Action"
152,113,323,69304264,73068,0,419,"English","USA","R",6.8,0,23,19,937,"Crime"
89,132,545,29781453,22447,1,210,"English","USA","PG-13",6.4,0,24,17,846,"Biography"
93,75,0,15519841,8693,3,71,"English","USA","PG",4.5,261,20,12,1815,"Adventure"
46,108,350,5600000,11913,1,97,"English","USA","R",5.8,616,11,22,2731,"Drama"
84,105,29,126805112,98199,1,169,"English","USA","PG-13",6.3,0,24,21,3231,"Comedy"
142,102,148,93607673,47573,4,343,"English","USA","PG-13",5.7,881,21,17,3036,"Comedy"
185,118,22000,67263182,218771,0,651,"English","USA","R",7.2,0,8,16,4943,"Drama"
143,111,906,92001027,97838,2,286,"English","USA","PG-13",7.6,3000,24,22,969,"Action"
178,81,39,10539414,45729,1,176,"English","USA","PG-13",4.7,0,9,8,4635,"Action"
65,116,380,58918501,40126,1,107,"English","USA","R",6.6,975,18,22,10609,"Action"
73,86,293,181395380,220392,1,243,"English","USA","PG-13",6.8,0,9,21,394,"Comedy"
72,127,65,14946229,2581,1,29,"English","UK","R",7.3,0,15,2,519,"Biography"
35,91,32,130512915,60884,2,85,"English","USA","PG",4.8,0,15,24,739,"Comedy"
358,98,118,139852971,238671,0,461,"English","France","PG-13",6.3,63000,7,6,5164,"Action"
151,84,119,110000082,111526,7,347,"English","USA","PG-13",5.5,0,13,15,779,"Comedy"
140,109,80,106807667,137377,1,370,"English","USA","PG-13",6.2,0,17,18,365,"Action"
201,93,40,101702060,85323,0,212,"English","USA","PG",5.8,0,34,10,5770,"Action"
77,113,0,95149435,53687,2,152,"English","USA","G",5.7,1000,40,14,4332,"Comedy"
43,141,79,100768056,59569,0,89,"English","USA","PG-13",6.5,0,17,25,8985,"Crime"
39,119,541,92115211,45798,3,94,"English","USA","PG-13",6.7,1000,10,24,650,"Crime"
207,97,0,93452056,184795,1,310,"English","USA","PG-13",7.4,22000,15,11,4587,"Adventure"
47,117,176,83287363,81442,1,137,"English","USA","R",6.9,0,13,26,3946,"Action"
132,101,126,82931301,43358,0,228,"English","Germany","PG-13",5.5,0,14,13,1512,"Comedy"
454,153,777,60962878,383591,2,620,"English","USA","R",8.1,86000,9,5,12000,"Crime"
109,122,845,76261036,305929,2,633,"English","USA","R",7.7,0,12,17,6578,"Crime"
213,102,23,71423726,123558,3,609,"English","USA","PG",7.3,19000,12,19,8720,"Adventure"
127,83,322,71277420,119590,7,548,"English","USA","R",5.2,0,13,17,534,"Comedy"
398,103,33,88625922,75176,3,252,"English","USA","PG",7.1,26000,11,7,382,"Adventure"
184,110,45,70001065,191437,1,582,"English","USA","R",7.1,0,5,20,710,"Action"
127,136,49,67253092,92702,0,209,"English","USA","PG-13",7.2,0,12,13,6179,"Drama"
167,91,50,66790248,57281,0,350,"English","USA","R",6.5,0,14,16,232,"Drama"
119,89,49,65557989,73539,0,271,"English","USA","PG-13",4.6,0,8,21,1139,"Action"
155,107,18,60786269,90539,5,379,"English","USA","PG-13",5.6,0,11,18,665,"Comedy"
218,129,628,59365105,318634,9,1004,"English","UK","R",7.7,52000,13,15,9516,"Comedy"
117,95,487,162792677,211226,0,317,"English","USA","G",7.2,0,12,20,6667,"Adventure"
208,122,117,31598308,124765,1,541,"English","USA","R",6.8,0,9,17,13713,"Horror"
38,110,49,57362581,50148,2,116,"English","Peru","R",5.4,0,14,24,4433,"Action"
48,135,41,53854588,37911,0,73,"English","USA","R",6.3,1000,7,22,878,"Comedy"
94,95,58,52580895,30255,1,118,"English","USA","PG",5.6,743,19,13,8333,"Comedy"
276,109,37,51019112,155745,0,1053,"English","USA","PG",6.8,10000,36,13,4550,"Adventure"
59,93,38,48114556,9380,1,91,"English","USA","PG",4.3,531,10,14,757,"Comedy"
216,94,85,50648679,149549,1,348,"English","France","R",6.3,0,25,11,5050,"Action"
173,117,153,46280507,87165,0,184,"English","USA","PG-13",6.5,12000,7,4,15578,"Comedy"
99,112,61,38360195,21215,1,116,"English","USA","PG-13",6.4,0,12,12,826,"Adventure"
42,111,161,46815748,32544,1,69,"English","USA","PG-13",6.3,0,14,24,4009,"Action"
25,96,0,35617599,20688,1,47,"English","USA","PG",5.9,0,26,23,803,"Drama"
339,141,0,47307550,104301,4,269,"English","USA","R",6.5,28000,7,6,539,"Crime"
127,94,160,32003620,79141,1,355,"English","USA","PG-13",6.5,2000,8,14,311,"Action"
122,87,29,27972410,114692,1,285,"English","UK","PG",6.1,2000,14,15,328,"Action"
105,88,8,28133159,30055,1,70,"English","USA","PG",5.9,593,13,12,10333,"Adventure"
144,177,0,27400000,97087,3,569,"English","USA","PG-13",6.6,11000,4,34,492,"Action"
156,133,278,24343673,91860,0,524,"English","USA","PG-13",7.4,14000,19,11,1741,"Drama"
323,119,0,22877808,152591,0,414,"English","USA","R",7.3,0,18,10,17667,"Drama"
199,102,503,36883539,112769,2,305,"English","Germany","PG-13",6.6,0,9,12,4908,"Action"
164,101,326,22531698,81523,0,214,"English","France","PG-13",5.6,0,12,10,5118,"Action"
39,91,29,20400913,15455,1,80,"English","USA","R",5.3,451,15,22,928,"Action"
43,117,11000,20101861,24757,0,81,"English","USA","PG-13",6,0,12,22,613,"Comedy"
82,86,13,25200412,16580,3,55,"English","USA","PG",5.4,916,19,9,751,"Adventure"
150,124,0,19719930,42621,0,531,"English","USA","R",6.8,0,10,17,262,"Crime"
168,134,38,19377727,35140,3,409,"English","USA","PG-13",6.4,0,13,13,7000,"Comedy"
432,95,38,13401683,203461,0,588,"English","UK","R",7.1,46000,5,6,179,"Action"
60,100,23,17300889,27648,0,148,"English","Australia","PG",4.9,0,11,22,740,"Action"
85,220,0,15527125,11388,2,183,"English","USA","PG-13",5.8,652,21,18,4894,"Drama"
83,212,0,13560960,23996,0,161,"English","USA","R",7.1,915,5,23,5935,"Biography"
343,128,2000,15523168,132423,2,349,"English","France","PG-13",7.2,15000,16,8,707,"Mystery"
106,106,208,11146409,26551,0,273,"English","USA","R",6,0,11,20,1618,"Action"
158,160,0,7916887,15697,0,182,"English","USA","R",6,0,19,10,8275,"Action"
189,114,611,6565495,36455,2,229,"Mandarin","China","R",7,0,26,12,314,"Drama"
125,99,15,15279680,48245,1,154,"English","USA","R",5.4,0,17,10,4043,"Action"
87,74,188,7262288,17307,2,186,"English","USA","PG-13",6.5,892,11,16,4288,"Comedy"
115,139,179,4584886,19114,0,115,"English","USA","R",6.4,0,27,11,173,"Drama"
24,103,170,2154540,3803,2,41,"English","USA","R",4.9,68,17,21,580,"Action"
152,101,32,8129455,89568,1,142,"English","USA","PG",6.3,17000,21,7,155,"Action"
656,130,0,136019448,452465,1,695,"English","USA","R",7.7,89000,4,6,770,"Biography"
119,130,99,183875760,213668,1,270,"English","USA","PG-13",7.8,0,12,25,4271,"Action"
161,110,72,67061228,96565,1,135,"English","USA","PG-13",5.5,0,17,8,6596,"Action"
73,147,272,53300852,154487,3,259,"English","USA","R",7.5,0,8,22,11298,"Crime"
96,96,170,150415432,117606,0,217,"English","USA","R",6.4,0,26,33,4802,"Action"
28,118,13,44834712,13995,1,62,"English","USA","R",5.6,353,9,22,8548,"Drama"
105,88,3,84300000,90360,0,147,"English","USA","Approved",7.5,0,9,78,363,"Animation"
102,325,517,1500000,9830,0,189,"English","USA","R",6.8,1000,13,38,4509,"Adventure"
206,102,235,62318875,156225,1,502,"English","USA","R",6.8,0,21,12,774,"Action"
159,110,118,5773519,28618,2,91,"English","USA","PG-13",6,11000,19,3,4096,"Drama"
137,136,835,51768623,73006,1,297,"English","USA","PG-13",7.3,0,17,18,422,"Drama"
116,103,84,37035515,34597,1,194,"English","USA","PG-13",6,0,7,18,7555,"Comedy"
177,103,255,24520892,85198,1,303,"English","France","R",7,0,9,13,7000,"Action"
99,90,16,24430272,46158,3,403,"English","USA","R",5.1,0,18,16,29,"Comedy"
56,154,521,158348400,88844,0,142,"English","USA","R",6.8,0,8,25,3986,"Drama"
117,99,23,31136950,47364,1,75,"English","USA","PG-13",6.5,0,17,8,269,"Drama"
252,93,165,29113588,117999,0,181,"English","USA","R",6.6,16000,12,7,9102,"Action"
375,109,97,138447667,408302,2,345,"English","USA","R",7.2,39000,14,6,6270,"Action"
150,124,50,116006080,203269,1,602,"English","UK","PG-13",7,11000,12,19,2955,"Comedy"
187,84,91,106793915,140499,0,358,"English","UK","G",7,0,11,18,438,"Adventure"
108,90,29,87856565,106909,1,268,"English","USA","PG-13",5.9,0,16,14,7858,"Comedy"
21,117,71,70100000,20183,1,41,"English","USA","R",5.4,0,9,26,609,"Comedy"
270,123,176,159578352,133177,7,380,"English","USA","R",6.6,24000,8,5,846,"Action"
72,251,311,57750000,21554,2,192,"English","UK","Approved",7,0,9,55,754,"Biography"
154,105,153,45290318,74169,2,112,"English","USA","PG",6.5,17000,19,6,1773,"Action"
114,115,73,41543207,30077,1,175,"English","USA","PG-13",6.3,893,11,16,4835,"Crime"
27,122,0,41252428,11453,0,71,"English","USA","PG-13",6.5,0,24,22,4295,"Comedy"
166,119,89,35228696,63677,0,460,"English","USA","PG-13",6.5,0,22,16,527,"Drama"
288,81,119,59992760,119622,1,396,"English","USA","R",5.8,0,5,9,441,"Comedy"
117,133,46,34667015,74009,0,317,"English","UK","PG-13",6.6,0,15,29,436,"Action"
291,100,308,37652565,91151,2,283,"English","USA","PG-13",5.4,20000,15,7,4304,"Fantasy"
151,120,17,24375436,42547,1,265,"English","USA","R",6.1,748,10,17,10603,"Action"
36,104,5,20915465,38203,0,290,"English","UK","PG",4,0,17,25,2203,"Adventure"
168,122,487,24127895,248123,2,437,"English","USA","R",7.6,10000,11,13,4020,"Crime"
283,80,611,84961,149414,4,841,"Mandarin","China","PG-13",7.9,0,4,16,2073,"Action"
127,91,30,26404753,34203,1,169,"English","USA","PG-13",5.3,19000,17,6,735,"Action"
293,112,133,6105175,247020,4,835,"English","USA","R",6.6,50000,13,4,3919,"Comedy"
95,100,19,5664251,22309,1,102,"English","New Zealand","R",6.3,0,17,8,515,"Action"
213,105,0,1260917,24657,4,71,"French","France","R",7.2,0,7,9,408,"Action"
119,110,161,116724075,187181,0,564,"English","USA","R",7,0,6,16,538,"Drama"
167,144,241,56083966,137003,1,658,"English","USA","PG-13",6.9,0,15,17,5665,"Action"
98,108,4,22108977,29861,1,132,"English","Hong Kong","PG-13",5.2,505,13,15,365,"Action"
234,107,0,293501675,704766,0,2073,"English","USA","PG-13",8.1,14000,15,19,5589,"Drama"
258,102,20,18600911,125198,6,153,"English","USA","PG-13",6.6,11000,14,6,81,"Action"
108,100,64,7204138,34809,0,125,"English","USA","PG",6.2,11000,12,7,535,"Comedy"
81,126,80,90800000,126907,0,235,"English","USA","PG",7.2,0,14,34,511,"Action"
538,138,737,150117807,358416,5,751,"English","USA","R",7.3,63000,15,5,23667,"Crime"
224,108,98,163947053,227824,1,273,"English","USA","PG-13",6.7,10000,12,9,5873,"Comedy"
129,105,78,116735231,56646,0,336,"English","USA","R",6.4,0,15,19,590,"Crime"
125,108,0,118500000,340085,0,327,"English","USA","PG",7.8,12000,26,29,853,"Adventure"
433,89,0,126546825,327367,0,918,"English","France","R",6.4,83000,4,4,10301,"Action"
362,129,456,166147885,220020,0,1360,"English","USA","R",4.1,101000,20,3,884,"Drama"
93,84,0,111760631,40227,3,188,"English","USA","PG",4.1,681,23,15,6333,"Action"
71,149,541,108706165,99558,3,236,"English","USA","R",7.4,0,14,22,10000,"Crime"
104,94,189,138614544,75152,15,288,"English","USA","PG",5.8,0,20,15,1866,"Comedy"
319,121,532,125069696,203963,0,420,"English","USA","R",7.6,58000,13,5,352,"Action"
41,128,545,107458785,71754,3,166,"English","USA","PG",7.2,0,21,26,5391,"Comedy"
300,134,0,102310175,64989,0,279,"English","USA","R",7.8,40000,15,2,637,"Horror"
556,120,21000,96917897,479453,0,696,"English","USA","PG-13",7.7,74000,18,8,3477,"Biography"
161,129,42,93952276,132048,7,203,"English","USA","PG-13",6.4,12000,27,9,65,"Comedy"
151,89,119,90703745,93748,8,410,"English","USA","PG-13",5.1,1000,13,12,1225,"Comedy"
212,116,0,89138076,98535,4,734,"English","USA","R",5.5,0,8,18,172,"Horror"
111,118,0,87666629,283480,0,263,"English","USA","PG",7.4,0,27,28,853,"Adventure"
173,107,164,90353764,85629,2,144,"English","USA","R",6,14000,8,3,3574,"Comedy"
181,155,0,82522790,143835,0,654,"English","USA","R",7.5,14000,21,26,13333,"Fantasy"
252,123,0,94125426,79264,2,277,"English","USA","PG-13",7,13000,13,9,4286,"Biography"
